,method,test
76,"    public JexlBuilder collectMode(final int mode) {
        this.collectMode = mode;
        return this;
    }","  public void test58()  throws Throwable  {
      JexlBuilder jexlBuilder0 = new JexlBuilder();
      jexlBuilder0.collectMode((-303));
      jexlBuilder0.stackOverflow((-303));
}"
77,"    public JexlBuilder stackOverflow(final int size) {
        this.stackOverflow = size;
        return this;
    }","  public void test59()  throws Throwable  {
      JexlBuilder jexlBuilder0 = new JexlBuilder();
      jexlBuilder0.collectAll(false);
      jexlBuilder0.stackOverflow(2738);
}"
78,"    public JexlBuilder stackOverflow(final int size) {
        this.stackOverflow = size;
        return this;
    }","  public void test60()  throws Throwable  {
      JexlBuilder jexlBuilder0 = new JexlBuilder();
      JexlBuilder jexlBuilder1 = jexlBuilder0.cache(0);
      jexlBuilder1.stackOverflow(19);
}"
79,"    public JexlBuilder cache(final int size) {
        this.cache = size;
        return this;
    }","  public void test61()  throws Throwable  {
      JexlBuilder jexlBuilder0 = new JexlBuilder();
      JexlBuilder jexlBuilder1 = jexlBuilder0.cache(Integer.MAX_VALUE);
      jexlBuilder1.stackOverflow(Integer.MAX_VALUE);
}"
80,"    public JexlBuilder cacheThreshold(final int length) {
        this.cacheThreshold = length > 0? length : CACHE_THRESHOLD;
        return this;
    }","  public void test62()  throws Throwable  {
      JexlBuilder jexlBuilder0 = new JexlBuilder();
      JexlBuilder jexlBuilder1 = jexlBuilder0.cache(Integer.MAX_VALUE);
      jexlBuilder1.stackOverflow(Integer.MAX_VALUE);
}"
81,"    public JexlBuilder antish(final boolean flag) {
        options.setAntish(flag);
        return this;
    }","  public void test63()  throws Throwable  {
      JexlBuilder jexlBuilder0 = new JexlBuilder();
      JexlBuilder jexlBuilder1 = jexlBuilder0.antish(false);
      jexlBuilder1.stackOverflow(10);
}"
82,"    public JexlBuilder stackOverflow(final int size) {
        this.stackOverflow = size;
        return this;
    }","  public void test64()  throws Throwable  {
      JexlBuilder jexlBuilder0 = new JexlBuilder();
      JexlBuilder jexlBuilder1 = jexlBuilder0.antish(false);
      jexlBuilder1.stackOverflow(10);
}"
83,"    public JexlBuilder stackOverflow(final int size) {
        this.stackOverflow = size;
        return this;
    }","  public void test65()  throws Throwable  {
      JexlBuilder jexlBuilder0 = new JexlBuilder();
}"
84,"    public JexlBuilder stackOverflow(final int size) {
        this.stackOverflow = size;
        return this;
    }","  public void test66()  throws Throwable  {
      JexlBuilder jexlBuilder0 = new JexlBuilder();
      jexlBuilder0.stackOverflow(0);
      int int0 = jexlBuilder0.stackOverflow();
}"
85,"    public JexlBuilder stackOverflow(final int size) {
        this.stackOverflow = size;
        return this;
    }","  public void test67()  throws Throwable  {
      JexlBuilder jexlBuilder0 = new JexlBuilder();
      jexlBuilder0.stackOverflow((-303));
      int int0 = jexlBuilder0.stackOverflow();
}"
86,"    public JexlBuilder stackOverflow(final int size) {
        this.stackOverflow = size;
        return this;
    }","  public void test68()  throws Throwable  {
      JexlBuilder jexlBuilder0 = new JexlBuilder();
}"
87,"    public JexlBuilder cacheThreshold(final int length) {
        this.cacheThreshold = length > 0? length : CACHE_THRESHOLD;
        return this;
    }","  public void test69()  throws Throwable  {
      JexlBuilder jexlBuilder0 = new JexlBuilder();
      jexlBuilder0.stackOverflow(0);
      jexlBuilder0.silent(false);
}"
88,"    public JexlBuilder silent(final boolean flag) {
        options.setSilent(flag);
        return this;
    }","  public void test70()  throws Throwable  {
      JexlBuilder jexlBuilder0 = new JexlBuilder();
      jexlBuilder0.stackOverflow((-303));
      jexlBuilder0.silent(true);
}"
89,"    public JexlBuilder silent(final boolean flag) {
        options.setSilent(flag);
        return this;
    }","  public void test71()  throws Throwable  {
      JexlBuilder jexlBuilder0 = new JexlBuilder();
      jexlBuilder0.lexicalShade(true);
      jexlBuilder0.silent(true);
}"
90,"    public JexlBuilder silent(final boolean flag) {
        options.setSilent(flag);
        return this;
    }","  public void test72()  throws Throwable  {
      JexlBuilder jexlBuilder0 = new JexlBuilder();
      jexlBuilder0.collectMode((-515));
      jexlBuilder0.silent(true);
}"
91,"    public JexlBuilder collectAll(final boolean flag) {
        return collectMode(flag? 1 : 0);
    }","  public void test73()  throws Throwable  {
      JexlBuilder jexlBuilder0 = new JexlBuilder();
}"
92,"    public JexlBuilder collectAll(final boolean flag) {
        return collectMode(flag? 1 : 0);
    }","  public void test74()  throws Throwable  {
      JexlBuilder jexlBuilder0 = new JexlBuilder();
      jexlBuilder0.collectAll(false);
      jexlBuilder0.silent(false);
}"
93,"    public JexlBuilder cache(final int size) {
        this.cache = size;
        return this;
    }","  public void test75()  throws Throwable  {
      JexlBuilder jexlBuilder0 = new JexlBuilder();
}"
94,"    public JexlBuilder cache(final int size) {
        this.cache = size;
        return this;
    }","  public void test76()  throws Throwable  {
      JexlBuilder jexlBuilder0 = new JexlBuilder();
      jexlBuilder0.cache(0);
      jexlBuilder0.silent(false);
}"
95,"    public JexlBuilder cache(final int size) {
        this.cache = size;
        return this;
    }","  public void test77()  throws Throwable  {
      JexlBuilder jexlBuilder0 = new JexlBuilder();
      jexlBuilder0.cache(25);
      jexlBuilder0.silent(true);
}"
96,"    public JexlBuilder antish(final boolean flag) {
        options.setAntish(flag);
        return this;
    }","  public void test78()  throws Throwable  {
      JexlBuilder jexlBuilder0 = new JexlBuilder();
      jexlBuilder0.antish(false);
      jexlBuilder0.silent(false);
}"
97,"    public JexlBuilder silent(final boolean flag) {
        options.setSilent(flag);
        return this;
    }","  public void test79()  throws Throwable  {
      JexlBuilder jexlBuilder0 = new JexlBuilder();
      jexlBuilder0.silent(true);
      jexlBuilder0.silent();
}"
98,"    public JexlBuilder stackOverflow(final int size) {
        this.stackOverflow = size;
        return this;
    }","  public void test80()  throws Throwable  {
      JexlBuilder jexlBuilder0 = new JexlBuilder();
}"
99,"    public JexlBuilder stackOverflow(final int size) {
        this.stackOverflow = size;
        return this;
    }","  public void test81()  throws Throwable  {
      JexlBuilder jexlBuilder0 = new JexlBuilder();
      jexlBuilder0.stackOverflow(0);
      JexlSandbox jexlSandbox0 = new JexlSandbox(true);
      jexlBuilder0.sandbox(jexlSandbox0);
}"
100,"    public JexlBuilder stackOverflow(final int size) {
        this.stackOverflow = size;
        return this;
    }","  public void test82()  throws Throwable  {
      JexlBuilder jexlBuilder0 = new JexlBuilder();
      jexlBuilder0.stackOverflow((-303));
      JexlSandbox jexlSandbox0 = new JexlSandbox();
      jexlBuilder0.sandbox(jexlSandbox0);
}"
101,"    public JexlBuilder lexical(final boolean flag) {
        options.setLexical(flag);
        return this;
    }","  public void test83()  throws Throwable  {
      JexlBuilder jexlBuilder0 = new JexlBuilder();
      jexlBuilder0.lexicalShade(true);
      JexlSandbox jexlSandbox0 = new JexlSandbox();
      jexlBuilder0.sandbox(jexlSandbox0);
}"
102,"    public JexlBuilder collectMode(final int mode) {
        this.collectMode = mode;
        return this;
    }","  public void test84()  throws Throwable  {
      JexlBuilder jexlBuilder0 = new JexlBuilder();
      jexlBuilder0.collectMode((-303));
      JexlSandbox jexlSandbox0 = new JexlSandbox();
      jexlBuilder0.sandbox(jexlSandbox0);
}"
103,"    public JexlBuilder collectMode(final int mode) {
        this.collectMode = mode;
        return this;
    }","  public void test85()  throws Throwable  {
      JexlBuilder jexlBuilder0 = new JexlBuilder();
}"
104,"    public JexlBuilder collectMode(final int mode) {
        this.collectMode = mode;
        return this;
    }","  public void test86()  throws Throwable  {
      JexlBuilder jexlBuilder0 = new JexlBuilder();
      jexlBuilder0.collectAll(false);
      JexlSandbox jexlSandbox0 = new JexlSandbox();
      jexlBuilder0.sandbox(jexlSandbox0);
}"
105,"    public JexlBuilder cache(final int size) {
        this.cache = size;
        return this;
    }","  public void test87()  throws Throwable  {
      JexlBuilder jexlBuilder0 = new JexlBuilder();
}"
106,"    public JexlBuilder cache(final int size) {
        this.cache = size;
        return this;
    }","  public void test88()  throws Throwable  {
      JexlBuilder jexlBuilder0 = new JexlBuilder();
      JexlBuilder jexlBuilder1 = jexlBuilder0.cache(0);
      JexlSandbox jexlSandbox0 = new JexlSandbox();
      jexlBuilder1.sandbox(jexlSandbox0);
}"
107,"    public JexlBuilder stackOverflow(final int size) {
        this.stackOverflow = size;
        return this;
    }","  public void test89()  throws Throwable  {
      JexlBuilder jexlBuilder0 = new JexlBuilder();
      JexlBuilder jexlBuilder1 = jexlBuilder0.cache(0);
      JexlSandbox jexlSandbox0 = new JexlSandbox();
      jexlBuilder1.sandbox(jexlSandbox0);
}"
108,"    public JexlBuilder cache(final int size) {
        this.cache = size;
        return this;
    }","  public void test90()  throws Throwable  {
      JexlBuilder jexlBuilder0 = new JexlBuilder();
}"
109,"    public JexlBuilder cache(final int size) {
        this.cache = size;
        return this;
    }","  public void test91()  throws Throwable  {
      JexlBuilder jexlBuilder0 = new JexlBuilder();
      JexlBuilder jexlBuilder1 = jexlBuilder0.cache(1);
      JexlSandbox jexlSandbox0 = new JexlSandbox();
      jexlBuilder1.sandbox(jexlSandbox0);
}"
110,"    public JexlBuilder cacheThreshold(final int length) {
        this.cacheThreshold = length > 0? length : CACHE_THRESHOLD;
        return this;
    }","  public void test92()  throws Throwable  {
      JexlBuilder jexlBuilder0 = new JexlBuilder();
      JexlBuilder jexlBuilder1 = jexlBuilder0.cache(1);
      JexlSandbox jexlSandbox0 = new JexlSandbox();
      jexlBuilder1.sandbox(jexlSandbox0);
}"
111,"    public JexlBuilder antish(final boolean flag) {
        options.setAntish(flag);
        return this;
    }","  public void test93()  throws Throwable  {
      JexlBuilder jexlBuilder0 = new JexlBuilder();
      jexlBuilder0.antish(false);
      JexlSandbox jexlSandbox0 = new JexlSandbox();
      jexlBuilder0.sandbox(jexlSandbox0);
}"
112,"    public JexlBuilder stackOverflow(final int size) {
        this.stackOverflow = size;
        return this;
    }","  public void test94()  throws Throwable  {
      JexlBuilder jexlBuilder0 = new JexlBuilder();
}"
113,"    public JexlBuilder stackOverflow(final int size) {
        this.stackOverflow = size;
        return this;
    }","  public void test95()  throws Throwable  {
      JexlBuilder jexlBuilder0 = new JexlBuilder();
      jexlBuilder0.stackOverflow(0);
      jexlBuilder0.safe(true);
}"
114,"    public JexlBuilder stackOverflow(final int size) {
        this.stackOverflow = size;
        return this;
    }","  public void test96()  throws Throwable  {
      JexlBuilder jexlBuilder0 = new JexlBuilder();
      jexlBuilder0.stackOverflow((-2));
      jexlBuilder0.safe(false);
}"
115,"    public JexlBuilder lexical(final boolean flag) {
        options.setLexical(flag);
        return this;
    }","  public void test97()  throws Throwable  {
      JexlBuilder jexlBuilder0 = new JexlBuilder();
      JexlBuilder jexlBuilder1 = jexlBuilder0.lexicalShade(true);
      jexlBuilder1.safe(false);
}"
116,"    public JexlBuilder cacheThreshold(final int length) {
        this.cacheThreshold = length > 0? length : CACHE_THRESHOLD;
        return this;
    }","  public void test98()  throws Throwable  {
      JexlBuilder jexlBuilder0 = new JexlBuilder();
      JexlBuilder jexlBuilder1 = jexlBuilder0.lexicalShade(true);
      jexlBuilder1.safe(false);
}"
117,"    public JexlBuilder collectMode(final int mode) {
        this.collectMode = mode;
        return this;
    }","  public void test99()  throws Throwable  {
      JexlBuilder jexlBuilder0 = new JexlBuilder();
      jexlBuilder0.collectMode((-3044));
      jexlBuilder0.safe(true);
}"
118,"    public JexlBuilder collectMode(final int mode) {
        this.collectMode = mode;
        return this;
    }","  public void test100()  throws Throwable  {
      JexlBuilder jexlBuilder0 = new JexlBuilder();
}"
119,"    public JexlBuilder collectAll(final boolean flag) {
        return collectMode(flag? 1 : 0);
    }","  public void test101()  throws Throwable  {
      JexlBuilder jexlBuilder0 = new JexlBuilder();
      JexlBuilder jexlBuilder1 = jexlBuilder0.collectMode(0);
      jexlBuilder1.safe(true);
}"
120,"    public JexlBuilder cacheThreshold(final int length) {
        this.cacheThreshold = length > 0? length : CACHE_THRESHOLD;
        return this;
    }","  public void test102()  throws Throwable  {
      JexlBuilder jexlBuilder0 = new JexlBuilder();
      JexlBuilder jexlBuilder1 = jexlBuilder0.collectMode(0);
      jexlBuilder1.safe(true);
}"
121,"    public JexlBuilder cache(final int size) {
        this.cache = size;
        return this;
    }","  public void test103()  throws Throwable  {
      JexlBuilder jexlBuilder0 = new JexlBuilder();
}"
122,"    public JexlBuilder cache(final int size) {
        this.cache = size;
        return this;
    }","  public void test104()  throws Throwable  {
      JexlBuilder jexlBuilder0 = new JexlBuilder();
      jexlBuilder0.cache(0);
      jexlBuilder0.safe(true);
}"
123,"    public JexlBuilder cache(final int size) {
        this.cache = size;
        return this;
    }","  public void test105()  throws Throwable  {
      JexlBuilder jexlBuilder0 = new JexlBuilder();
      jexlBuilder0.cache(Integer.MAX_VALUE);
      jexlBuilder0.safe(true);
}"
124,"    public JexlBuilder safe(final boolean flag) {
        options.setSafe(flag);
        return this;
    }","  public void test106()  throws Throwable  {
      JexlBuilder jexlBuilder0 = new JexlBuilder();
      JexlBuilder jexlBuilder1 = jexlBuilder0.antish(false);
      jexlBuilder1.safe(false);
}"
125,"    public JexlBuilder safe(final boolean flag) {
        options.setSafe(flag);
        return this;
    }","  public void test107()  throws Throwable  {
      JexlBuilder jexlBuilder0 = new JexlBuilder();
      jexlBuilder0.safe(false);
      jexlBuilder0.safe();
}"
