,method,test
88,"    public double getNormalizedAzimuth() {
        return normalizedAzimuth;
    }","  public void test88()  throws Throwable  {
      PolarCoordinates polarCoordinates0 = PolarCoordinates.fromCartesian((-3.0867615180281858), (-2644.75));
      Point1S point1S0 = Point1S.from(polarCoordinates0);
      Vector2D.Unit vector2D_Unit0 = Vector2D.Unit.PLUS_X;
      Point1S point1S1 = Point1S.from((Vector2D) vector2D_Unit0);
      double double0 = Point1S.distance(point1S1, point1S0);
}"
89,"    public double getAzimuth() {
        return azimuth;
    }","  public void test89()  throws Throwable  {
      Vector2D vector2D0 = Vector2D.NEGATIVE_INFINITY;
      Angle.Rad angle_Rad0 = Angle.Rad.TWO_PI;
      Angle.Turn angle_Turn0 = angle_Rad0.toTurn();
      Point1S point1S0 = Point1S.of((Angle) angle_Turn0);
      Point1S point1S1 = Point1S.from(vector2D0);
      double double0 = Point1S.signedDistance(point1S1, point1S0);
}"
90,"    public double signedDistance(final Point1S point) {
        return signedDistance(this, point);
    }","  public void test90()  throws Throwable  {
      Vector2D vector2D0 = Vector2D.NEGATIVE_INFINITY;
      Angle.Rad angle_Rad0 = Angle.Rad.TWO_PI;
      Angle.Turn angle_Turn0 = angle_Rad0.toTurn();
      Point1S point1S0 = Point1S.of((Angle) angle_Turn0);
      Point1S point1S1 = Point1S.from(vector2D0);
      double double0 = Point1S.signedDistance(point1S1, point1S0);
}"
91,"    public double getNormalizedAzimuth() {
        return normalizedAzimuth;
    }","  public void test91()  throws Throwable  {
      Vector2D vector2D0 = Vector2D.NEGATIVE_INFINITY;
      Angle.Rad angle_Rad0 = Angle.Rad.TWO_PI;
      Angle.Turn angle_Turn0 = angle_Rad0.toTurn();
      Point1S point1S0 = Point1S.of((Angle) angle_Turn0);
      Point1S point1S1 = Point1S.from(vector2D0);
      double double0 = Point1S.signedDistance(point1S1, point1S0);
}"
92,"    public double getAzimuth() {
        return azimuth;
    }","  public void test92()  throws Throwable  {
      Vector2D vector2D0 = Vector2D.NEGATIVE_INFINITY;
      Angle.Rad angle_Rad0 = Angle.Rad.TWO_PI;
      Angle.Turn angle_Turn0 = angle_Rad0.toTurn();
      Point1S point1S0 = Point1S.of((Angle) angle_Turn0);
      Point1S point1S1 = Point1S.from(vector2D0);
      double double0 = Point1S.signedDistance(point1S1, point1S0);
}"
93,"    public boolean equals(final Object other) {
        if (this == other) {
            return true;
        }

        if (other instanceof Point1S) {
            final Point1S rhs = (Point1S) other;

            if (rhs.isNaN()) {
                return this.isNaN();
            }

            return Double.compare(azimuth, rhs.azimuth) == 0 &&
                    Double.compare(normalizedAzimuth, rhs.normalizedAzimuth) == 0;
        }

        return false;
    }","  public void test93()  throws Throwable  {
      Vector2D vector2D0 = PolarCoordinates.toCartesian(6.696928794914171E299, (-3035.5603459421836));
      Point1S point1S0 = Point1S.from(vector2D0);
      Angle.Turn angle_Turn0 = Angle.Turn.of(6.696928794914171E299);
      Point1S point1S1 = Point1S.of((Angle) angle_Turn0);
      Point1S point1S2 = point1S0.above(point1S1);
      boolean boolean0 = point1S2.equals(point1S1);
}"
94,"    public double getAzimuth() {
        return azimuth;
    }","  public void test94()  throws Throwable  {
      Vector2D vector2D0 = PolarCoordinates.toCartesian(6.696928794914171E299, (-3035.5603459421836));
      Point1S point1S0 = Point1S.from(vector2D0);
      Angle.Turn angle_Turn0 = Angle.Turn.of(6.696928794914171E299);
      Point1S point1S1 = Point1S.of((Angle) angle_Turn0);
      Point1S point1S2 = point1S0.above(point1S1);
      boolean boolean0 = point1S2.equals(point1S1);
}"
95,"    public boolean equals(final Object other) {
        if (this == other) {
            return true;
        }

        if (other instanceof Point1S) {
            final Point1S rhs = (Point1S) other;

            if (rhs.isNaN()) {
                return this.isNaN();
            }

            return Double.compare(azimuth, rhs.azimuth) == 0 &&
                    Double.compare(normalizedAzimuth, rhs.normalizedAzimuth) == 0;
        }

        return false;
    }","  public void test95()  throws Throwable  {
      Vector2D vector2D0 = PolarCoordinates.toCartesian(6.696928794914171E299, (-3035.5603459421836));
      Point1S point1S0 = Point1S.from(vector2D0);
      Angle.Turn angle_Turn0 = Angle.Turn.of(6.696928794914171E299);
      Point1S point1S1 = Point1S.of((Angle) angle_Turn0);
      Point1S point1S2 = point1S0.above(point1S1);
      boolean boolean0 = point1S2.equals(point1S1);
}"
96,"    public double getNormalizedAzimuth() {
        return normalizedAzimuth;
    }","  public void test96()  throws Throwable  {
      Vector2D vector2D0 = PolarCoordinates.toCartesian(6.696928794914171E299, (-3035.5603459421836));
      Point1S point1S0 = Point1S.from(vector2D0);
      Angle.Turn angle_Turn0 = Angle.Turn.of(6.696928794914171E299);
      Point1S point1S1 = Point1S.of((Angle) angle_Turn0);
      Point1S point1S2 = point1S0.above(point1S1);
      boolean boolean0 = point1S2.equals(point1S1);
}"
97,"    public boolean equals(final Object other) {
        if (this == other) {
            return true;
        }

        if (other instanceof Point1S) {
            final Point1S rhs = (Point1S) other;

            if (rhs.isNaN()) {
                return this.isNaN();
            }

            return Double.compare(azimuth, rhs.azimuth) == 0 &&
                    Double.compare(normalizedAzimuth, rhs.normalizedAzimuth) == 0;
        }

        return false;
    }","  public void test97()  throws Throwable  {
      Vector2D vector2D0 = PolarCoordinates.toCartesian(6.696928794914171E299, (-3035.5603459421836));
      Point1S point1S0 = Point1S.from(vector2D0);
      Angle.Turn angle_Turn0 = Angle.Turn.of(6.696928794914171E299);
      Point1S point1S1 = Point1S.of((Angle) angle_Turn0);
      Point1S point1S2 = point1S0.above(point1S1);
      boolean boolean0 = point1S2.equals(point1S1);
}"
98,"    public boolean equals(final Object other) {
        if (this == other) {
            return true;
        }

        if (other instanceof Point1S) {
            final Point1S rhs = (Point1S) other;

            if (rhs.isNaN()) {
                return this.isNaN();
            }

            return Double.compare(azimuth, rhs.azimuth) == 0 &&
                    Double.compare(normalizedAzimuth, rhs.normalizedAzimuth) == 0;
        }

        return false;
    }","  public void test98()  throws Throwable  {
      Vector2D vector2D0 = PolarCoordinates.toCartesian(6.696928794914171E299, (-3035.5603459421836));
      Point1S point1S0 = Point1S.from(vector2D0);
      Angle.Turn angle_Turn0 = Angle.Turn.of(6.696928794914171E299);
      Point1S point1S1 = Point1S.of((Angle) angle_Turn0);
      Point1S point1S2 = point1S0.above(point1S1);
      boolean boolean0 = point1S2.equals(point1S1);
}"
99,"    public double getAzimuth() {
        return azimuth;
    }","  public void test99()  throws Throwable  {
      Vector2D vector2D0 = PolarCoordinates.toCartesian(6.696928794914171E299, (-3035.5603459421836));
      Point1S point1S0 = Point1S.from(vector2D0);
      Angle.Turn angle_Turn0 = Angle.Turn.of(6.696928794914171E299);
      Point1S point1S1 = Point1S.of((Angle) angle_Turn0);
      Point1S point1S2 = point1S0.above(point1S1);
      boolean boolean0 = point1S2.equals(point1S1);
}"
100,"    public double getNormalizedAzimuth() {
        return normalizedAzimuth;
    }","  public void test100()  throws Throwable  {
      Vector2D vector2D0 = PolarCoordinates.toCartesian(6.696928794914171E299, (-3035.5603459421836));
      Point1S point1S0 = Point1S.from(vector2D0);
      Angle.Turn angle_Turn0 = Angle.Turn.of(6.696928794914171E299);
      Point1S point1S1 = Point1S.of((Angle) angle_Turn0);
      Point1S point1S2 = point1S0.above(point1S1);
      boolean boolean0 = point1S2.equals(point1S1);
}"
101,"    public Vector2D getVector() {
        if (isFinite()) {
            return PolarCoordinates.toCartesian(1, azimuth);
        }

        return null;
    }","  public void test101()  throws Throwable  {
      PolarCoordinates polarCoordinates0 = PolarCoordinates.fromCartesian((-3.0867615180281858), 7.853981633974483);
      Point1S point1S0 = Point1S.from(polarCoordinates0);
      Vector2D vector2D0 = point1S0.ZERO.getVector();
}"
102,"    public boolean equals(final Object other) {
        if (this == other) {
            return true;
        }

        if (other instanceof Point1S) {
            final Point1S rhs = (Point1S) other;

            if (rhs.isNaN()) {
                return this.isNaN();
            }

            return Double.compare(azimuth, rhs.azimuth) == 0 &&
                    Double.compare(normalizedAzimuth, rhs.normalizedAzimuth) == 0;
        }

        return false;
    }","  public void test102()  throws Throwable  {
      PolarCoordinates polarCoordinates0 = PolarCoordinates.fromCartesian((-3.0867615180281858), 7.853981633974483);
      Point1S point1S0 = Point1S.from(polarCoordinates0);
      Vector2D vector2D0 = point1S0.ZERO.getVector();
      Point1S point1S1 = point1S0.ZERO.above((-2.141592653589793));
      Point1S point1S2 = Point1S.from(vector2D0);
      boolean boolean0 = point1S2.equals(point1S1);
}"
103,"    public double getNormalizedAzimuth() {
        return normalizedAzimuth;
    }","  public void test103()  throws Throwable  {
      PolarCoordinates polarCoordinates0 = PolarCoordinates.fromCartesian((-3.0867615180281858), 7.853981633974483);
      Point1S point1S0 = Point1S.from(polarCoordinates0);
      Vector2D vector2D0 = point1S0.ZERO.getVector();
      Point1S point1S1 = point1S0.ZERO.above((-2.141592653589793));
      Point1S point1S2 = Point1S.from(vector2D0);
      boolean boolean0 = point1S2.equals(point1S1);
}"
104,"    public boolean equals(final Object other) {
        if (this == other) {
            return true;
        }

        if (other instanceof Point1S) {
            final Point1S rhs = (Point1S) other;

            if (rhs.isNaN()) {
                return this.isNaN();
            }

            return Double.compare(azimuth, rhs.azimuth) == 0 &&
                    Double.compare(normalizedAzimuth, rhs.normalizedAzimuth) == 0;
        }

        return false;
    }","  public void test104()  throws Throwable  {
      PolarCoordinates polarCoordinates0 = PolarCoordinates.fromCartesian((-3.0867615180281858), 7.853981633974483);
      Point1S point1S0 = Point1S.from(polarCoordinates0);
      Vector2D vector2D0 = point1S0.ZERO.getVector();
      Point1S point1S1 = point1S0.ZERO.above((-2.141592653589793));
      Point1S point1S2 = Point1S.from(vector2D0);
      boolean boolean0 = point1S2.equals(point1S1);
}"
105,"    public boolean equals(final Object other) {
        if (this == other) {
            return true;
        }

        if (other instanceof Point1S) {
            final Point1S rhs = (Point1S) other;

            if (rhs.isNaN()) {
                return this.isNaN();
            }

            return Double.compare(azimuth, rhs.azimuth) == 0 &&
                    Double.compare(normalizedAzimuth, rhs.normalizedAzimuth) == 0;
        }

        return false;
    }","  public void test105()  throws Throwable  {
      PolarCoordinates polarCoordinates0 = PolarCoordinates.fromCartesian((-3.0867615180281858), 7.853981633974483);
      Point1S point1S0 = Point1S.from(polarCoordinates0);
      Vector2D vector2D0 = point1S0.ZERO.getVector();
      Point1S point1S1 = point1S0.ZERO.above((-2.141592653589793));
      Point1S point1S2 = Point1S.from(vector2D0);
      boolean boolean0 = point1S2.equals(point1S1);
}"
106,"    public double getAzimuth() {
        return azimuth;
    }","  public void test106()  throws Throwable  {
      PolarCoordinates polarCoordinates0 = PolarCoordinates.fromCartesian((-3.0867615180281858), 7.853981633974483);
      Point1S point1S0 = Point1S.from(polarCoordinates0);
      Vector2D vector2D0 = point1S0.ZERO.getVector();
      Point1S point1S1 = point1S0.ZERO.above((-2.141592653589793));
      Point1S point1S2 = Point1S.from(vector2D0);
      boolean boolean0 = point1S2.equals(point1S1);
}"
107,"    public double getNormalizedAzimuth() {
        return normalizedAzimuth;
    }","  public void test107()  throws Throwable  {
      PolarCoordinates polarCoordinates0 = PolarCoordinates.fromCartesian((-3.0867615180281858), 7.853981633974483);
      Point1S point1S0 = Point1S.from(polarCoordinates0);
      Point1S point1S1 = Point1S.of((-2.141592653589793));
      boolean boolean0 = point1S0.equals(point1S1);
}"
108,"    public boolean equals(final Object other) {
        if (this == other) {
            return true;
        }

        if (other instanceof Point1S) {
            final Point1S rhs = (Point1S) other;

            if (rhs.isNaN()) {
                return this.isNaN();
            }

            return Double.compare(azimuth, rhs.azimuth) == 0 &&
                    Double.compare(normalizedAzimuth, rhs.normalizedAzimuth) == 0;
        }

        return false;
    }","  public void test108()  throws Throwable  {
      PolarCoordinates polarCoordinates0 = PolarCoordinates.fromCartesian((-3.0867615180281858), 7.853981633974483);
      Point1S point1S0 = Point1S.from(polarCoordinates0);
      Point1S point1S1 = Point1S.of((-2.141592653589793));
      boolean boolean0 = point1S0.equals(point1S1);
}"
109,"    public double getAzimuth() {
        return azimuth;
    }","  public void test109()  throws Throwable  {
      PolarCoordinates polarCoordinates0 = PolarCoordinates.fromCartesian((-3.0867615180281858), 7.853981633974483);
      Point1S point1S0 = Point1S.from(polarCoordinates0);
      Point1S point1S1 = Point1S.of((-2.141592653589793));
      boolean boolean0 = point1S0.equals(point1S1);
}"
